Anthropogenic material\thttp://resource.geolba.ac.at/lithology/249\tanthropogenic_material%1:27:00::\t90000011-n\ten-noun.substance-anthropogenic_material[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/anthropogenicMaterial\thttp://resource.geosciml.org/classifier/cgi/lithology/anthropogenic_material\t\t
Foid-bearing diorite\thttp://resource.geolba.ac.at/lithology/46\tfoid-bearing_diorite%1:27:00::\t90000093-n\ten-noun.substance-foid-bearing_diorite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/foidBearingDiorite\thttp://resource.geosciml.org/classifier/cgi/lithology/foid_bearing_diorite\t\t
Plutonic rock\thttp://resource.geolba.ac.at/lithology/5\tplutonic_rock%1:27:00::\t14932303-n\ten-noun.substance-plutonic_rock[0]\t\t\thttp://resource.geosciml.org/classifier/cgi/lithology/phaneritic_igneous_rock\t\t
Gypsum\thttp://resource.geolba.ac.at/lithology/211\tgypsum%1:27:00::\t14677778-n\ten-noun.substance-gypsum[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GYPS\t\t\thttp://dbpedia.org/resource/Gypsum\t
Sandy Lime\thttp://resource.geolba.ac.at/lithology/235\tsandy_lime%1:27:00::\t90000185-n\ten-noun.substance-sandy_lime[0]\t\t\t\t\t
Pure marble\thttp://resource.geolba.ac.at/lithology/110\tpure_marble%1:27:00::\t90000164-n\ten-noun.substance-pure_marble[0]\t\t\t\t\t
Fine gravel\thttp://resource.geolba.ac.at/lithology/225\tfine_gravel%1:27:00::\t90000076-n\ten-noun.substance-fine_gravel[0]\t\t\t\t\t
Impactite\thttp://resource.geolba.ac.at/lithology/155\timpactite%1:27:00::\t90000119-n\ten-noun.substance-impactite[0]\t\t\t\t\thttp://www.wikidata.org/entity/Q976105
Chemical sedimentary rock\thttp://resource.geolba.ac.at/lithology/165\tchemical_sedimentary_rock%1:27:00::\t90000045-n\ten-noun.substance-chemical_sedimentary_rock[0]\t\t\t\t\t
Biochemical-biogenic sedimentary rock\thttp://resource.geolba.ac.at/lithology/163\tbiochemical-biogenic_sedimentary_rock%1:27:00::\t90000022-n\ten-noun.substance-biochemical-biogenic_sedimentary_rock[0]\t\t\t\t\t
Glaucophane-schist\thttp://resource.geolba.ac.at/lithology/102\tglaucophane-schist%1:27:00::\t90000107-n\ten-noun.substance-glaucophane-schist[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/glaucophaneLawsoniteEpidoteMetamorphicRock\thttp://resource.geosciml.org/classifier/cgi/lithology/glaucophane_lawsonite_epidote_metamorphic_rock\t\t
Arkose\thttp://resource.geolba.ac.at/lithology/186\tarkose%1:27:00::\t90000013-n\ten-noun.substance-arkose[0]\t\t\t\t\thttp://www.wikidata.org/entity/Q673812
Pseudotachylite\thttp://resource.geolba.ac.at/lithology/150\tpseudotachylite%1:27:00::\t90000163-n\ten-noun.substance-pseudotachylite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PSTACH\t\t\thttp://dbpedia.org/resource/Pseudotachylite\t
Metasomatic rock\thttp://resource.geolba.ac.at/lithology/120\tmetasomatic_rock%1:27:00::\t90000140-n\ten-noun.substance-metasomatic_rock[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/metasomaticRock\thttp://resource.geosciml.org/classifier/cgi/lithology/metasomatic_rock\t\t
Chemical sediment\thttp://resource.geolba.ac.at/lithology/170\tchemical_sediment%1:27:00::\t90000044-n\ten-noun.substance-chemical_sediment[0]\t\t\t\t\t
Block tephra\thttp://resource.geolba.ac.at/lithology/8\tblock_tephra%1:27:00::\t90000024-n\ten-noun.substance-block_tephra[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BLTPH\t\t\t\t
Foid gabbroic rock\thttp://resource.geolba.ac.at/lithology/24\tfoid_gabbroic_rock%1:27:00::\t90000084-n\ten-noun.substance-foid_gabbroic_rock[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/foidGabbroid\thttp://resource.geosciml.org/classifier/cgi/lithology/foid_gabbroid\t\t
Greisen\thttp://resource.geolba.ac.at/lithology/122\tgreisen%1:27:00::\t14891581-n\ten-noun.substance-greisen[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GREIS\t\t\thttp://dbpedia.org/resource/Greisen\t
Prasinite\thttp://resource.geolba.ac.at/lithology/126\tprasinite%1:27:00::\t90000162-n\ten-noun.substance-prasinite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/chloriteActinoliteEpidoteMetamorphicRock\thttp://resource.geosciml.org/classifier/cgi/lithology/chlorite_actinolite_epidote_metamorphic_rock\t\t
Mica schist\thttp://resource.geolba.ac.at/lithology/139\tmica_schist%1:27:00::\t90000143-n\ten-noun.substance-mica_schist[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/micaSchist\thttp://resource.geosciml.org/classifier/cgi/lithology/mica_schist\t\thttp://www.wikidata.org/entity/Q3856092
Basalt\thttp://resource.geolba.ac.at/lithology/82\tbasalt%1:27:00::\t14773022-n\ten-noun.substance-basalt[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BA\thttp://inspire.ec.europa.eu/codelist/LithologyValue/basalt\thttp://resource.geosciml.org/classifier/cgi/lithology/basalt\thttp://dbpedia.org/resource/Basalt\thttp://www.wikidata.org/entity/Q43338
Basanite\thttp://resource.geolba.ac.at/lithology/88\tbasanite%1:27:00::\t90000020-n\ten-noun.substance-basanite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BSN\thttp://inspire.ec.europa.eu/codelist/LithologyValue/basanite\thttp://resource.geosciml.org/classifier/cgi/lithology/basanite\thttp://dbpedia.org/resource/Basanite\thttp://www.wikidata.org/entity/Q32805
Dacite\thttp://resource.geolba.ac.at/lithology/72\tdacite%1:27:00::\t14726823-n\ten-noun.substance-dacite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/DA\thttp://inspire.ec.europa.eu/codelist/LithologyValue/dacite\thttp://resource.geosciml.org/classifier/cgi/lithology/dacite\thttp://dbpedia.org/resource/Dacite\thttp://www.wikidata.org/entity/Q466481
Biochemical-biogenic sediment\thttp://resource.geolba.ac.at/lithology/168\tbiochemical-biogenic_sediment%1:27:00::\t90000021-n\ten-noun.substance-biochemical-biogenic_sediment[0]\t\t\t\t\t
Sandy Limestone\thttp://resource.geolba.ac.at/lithology/195\tsandy_limestone%1:27:00::\t90000186-n\ten-noun.substance-sandy_limestone[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SALMST\t\t\t\t
Tuff\thttp://resource.geolba.ac.at/lithology/16\ttuff%1:27:00::\t14931212-n\ten-noun.substance-tuff[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/TUF\t\t\t\thttp://www.wikidata.org/entity/Q484924
Quartzite\thttp://resource.geolba.ac.at/lithology/128\tquartzite%1:27:00::\t14694161-n\ten-noun.substance-quartzite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/QZITE\thttp://inspire.ec.europa.eu/codelist/LithologyValue/quartzite\thttp://resource.geosciml.org/classifier/cgi/lithology/quartzite\t\t
Dolerite\thttp://resource.geolba.ac.at/lithology/96\tdolerite%1:27:00::\t90000065-n\ten-noun.substance-dolerite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/doleriticRock\t\t\t
Migmatite\thttp://resource.geolba.ac.at/lithology/105\tmigmatite%1:27:00::\t90000005-n\ten-noun.substance-migmatite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/migmatite\thttp://resource.geosciml.org/classifier/cgi/lithology/migmatite\thttp://dbpedia.org/resource/Migmatite\thttp://www.wikidata.org/entity/Q744630
Blocks\thttp://resource.geolba.ac.at/lithology/228\tblocks%1:27:00::\t90000025-n\ten-noun.substance-blocks[0]\t\t\t\t\t
Serpentinite\thttp://resource.geolba.ac.at/lithology/127\tserpentinite%1:27:00::\t90000190-n\ten-noun.substance-serpentinite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SEPITE\thttp://inspire.ec.europa.eu/codelist/LithologyValue/serpentinite\thttp://resource.geosciml.org/classifier/cgi/lithology/serpentinite\thttp://dbpedia.org/resource/Serpentinite\thttp://www.wikidata.org/entity/Q737339
Marble\thttp://resource.geolba.ac.at/lithology/109\tmarble%1:27:00::\t14947807-n\ten-noun.substance-marble[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MARBLE\thttp://inspire.ec.europa.eu/codelist/LithologyValue/marble\thttp://resource.geosciml.org/classifier/cgi/lithology/marble\thttp://dbpedia.org/resource/Marble\thttp://www.wikidata.org/entity/Q40861
Pyroxenite\thttp://resource.geolba.ac.at/lithology/61\tpyroxenite%1:27:00::\t90000168-n\ten-noun.substance-pyroxenite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PXT\thttp://inspire.ec.europa.eu/codelist/LithologyValue/pyroxenite\thttp://resource.geosciml.org/classifier/cgi/lithology/pyroxenite\thttp://dbpedia.org/resource/Pyroxenite\thttp://www.wikidata.org/entity/Q648913
Alkali feldspar rhyolite\thttp://resource.geolba.ac.at/lithology/70\talkali_feldspar_rhyolite%1:27:00::\t90000002-n\ten-noun.substance-alkali_feldspar_rhyolite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparRhyolite\thttp://resource.geosciml.org/classifier/cgi/lithology/alkali_feldspar_rhyolite\t\t
Foid syenite\thttp://resource.geolba.ac.at/lithology/53\tfoid_syenite%1:27:00::\t90000088-n\ten-noun.substance-foid_syenite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/foidSyenite\thttp://resource.geosciml.org/classifier/cgi/lithology/foid_syenite\t\t
Carbonate sediment\thttp://resource.geolba.ac.at/lithology/167\tcarbonate_sediment%1:27:00::\t90000040-n\ten-noun.substance-carbonate_sediment[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/carbonateSediment\thttp://resource.geosciml.org/classifier/cgi/lithology/carbonate_sediment\t\t
Tephritic rock\thttp://resource.geolba.ac.at/lithology/68\ttephritic_rock%1:27:00::\t90000203-n\ten-noun.substance-tephritic_rock[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/tephritoid\thttp://resource.geosciml.org/classifier/cgi/lithology/tephritoid\t\t
Monzogabbro\thttp://resource.geolba.ac.at/lithology/42\tmonzogabbro%1:27:00::\t90000146-n\ten-noun.substance-monzogabbro[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MZGAB\thttp://inspire.ec.europa.eu/codelist/LithologyValue/monzogabbro\thttp://resource.geosciml.org/classifier/cgi/lithology/monzogabbro\t\t
Tectonic breccia\thttp://resource.geolba.ac.at/lithology/153\ttectonic_breccia%1:27:00::\t90000198-n\ten-noun.substance-tectonic_breccia[0]\t\t\t\t\t
Augen gneiss\thttp://resource.geolba.ac.at/lithology/248\taugen_gneiss%1:27:00::\t90000017-n\ten-noun.substance-augen_gneiss[0]\t\t\t\t\t
Kakirite\thttp://resource.geolba.ac.at/lithology/152\tkakirite%1:27:00::\t90000121-n\ten-noun.substance-kakirite[0]\t\t\t\t\t
Gabbroic rock\thttp://resource.geolba.ac.at/lithology/21\tgabbroic_rock%1:27:00::\t90000104-n\ten-noun.substance-gabbroic_rock[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/gabbroicRock\thttp://resource.geosciml.org/classifier/cgi/lithology/gabbroid\t\t
Kyanite-mica schist\thttp://resource.geolba.ac.at/lithology/246\tkyanite-mica_schist%1:27:00::\t90000122-n\ten-noun.substance-kyanite-mica_schist[0]\t\t\t\t\t
Impure marble\thttp://resource.geolba.ac.at/lithology/111\timpure_marble%1:27:00::\t90000120-n\ten-noun.substance-impure_marble[0]\t\t\t\t\t
Clay\thttp://resource.geolba.ac.at/lithology/213\tclay%1:27:00::\t14813182-n\ten-noun.substance-clay[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CLAY\thttp://inspire.ec.europa.eu/codelist/LithologyValue/clay\thttp://resource.geosciml.org/classifier/cgi/lithology/clay\thttp://dbpedia.org/resource/Clay\thttp://www.wikidata.org/entity/Q42302
Limestone\thttp://resource.geolba.ac.at/lithology/196\tlimestone%1:27:00::\t14936226-n\ten-noun.substance-limestone[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/LMST\thttp://inspire.ec.europa.eu/codelist/LithologyValue/limestone\thttp://resource.geosciml.org/classifier/cgi/lithology/limestone\thttp://dbpedia.org/resource/Limestone\thttp://www.wikidata.org/entity/Q23757
Rhyolite\thttp://resource.geolba.ac.at/lithology/71\trhyolite%1:27:00::\t14933236-n\ten-noun.substance-rhyolite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/RY\thttp://inspire.ec.europa.eu/codelist/LithologyValue/rhyolite\thttp://resource.geosciml.org/classifier/cgi/lithology/rhyolite\thttp://dbpedia.org/resource/Rhyolite\thttp://www.wikidata.org/entity/Q190727
Calcisiltite\thttp://resource.geolba.ac.at/lithology/202\tcalcisiltite%1:27:00::\t90000038-n\ten-noun.substance-calcisiltite[0]\t\t\t\t\thttp://www.wikidata.org/entity/Q3306858
Cataclasite\thttp://resource.geolba.ac.at/lithology/151\tcataclasite%1:27:00::\t90000043-n\ten-noun.substance-cataclasite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/CAT\thttp://inspire.ec.europa.eu/codelist/LithologyValue/cataclasiteSeries\thttp://resource.geosciml.org/classifier/cgi/lithology/cataclasite_series\thttp://dbpedia.org/resource/Cataclasite\t
Tuffite\thttp://resource.geolba.ac.at/lithology/17\ttuffite%1:27:00::\t90000210-n\ten-noun.substance-tuffite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/TUFT\thttp://inspire.ec.europa.eu/codelist/LithologyValue/tuffite\thttp://resource.geosciml.org/classifier/cgi/lithology/tuffite\thttp://dbpedia.org/resource/Tuffite\thttp://www.wikidata.org/entity/Q452064
Lapilli tuff\thttp://resource.geolba.ac.at/lithology/15\tlapilli_tuff%1:27:00::\t90000125-n\ten-noun.substance-lapilli_tuff[0]\t\t\t\t\t
Organic sediment\thttp://resource.geolba.ac.at/lithology/169\torganic_sediment%1:27:00::\t90000151-n\ten-noun.substance-organic_sediment[0]\t\t\t\t\t
Fault gouge\thttp://resource.geolba.ac.at/lithology/154\tfault_gouge%1:27:00::\t90000073-n\ten-noun.substance-fault_gouge[0]\t\t\t\thttp://dbpedia.org/resource/Fault_gouge\t
Paragneiss\thttp://resource.geolba.ac.at/lithology/131\tparagneiss%1:27:00::\t90000154-n\ten-noun.substance-paragneiss[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PGNSS\thttp://inspire.ec.europa.eu/codelist/LithologyValue/paragneiss\thttp://resource.geosciml.org/classifier/cgi/lithology/paragneiss\t\t
Metagabbro\thttp://resource.geolba.ac.at/lithology/142\tmetagabbro%1:27:00::\t90000136-n\ten-noun.substance-metagabbro[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MGB\t\t\t\t
Black shale\thttp://resource.geolba.ac.at/lithology/252\tblack_shale%1:27:00::\t90000023-n\ten-noun.substance-black_shale[0]\t\t\t\t\t
Porphyroid\thttp://resource.geolba.ac.at/lithology/254\tporphyroid%1:27:00::\t90000161-n\ten-noun.substance-porphyroid[0]\t\t\t\t\t
Metabasalt\thttp://resource.geolba.ac.at/lithology/144\tmetabasalt%1:27:00::\t90000134-n\ten-noun.substance-metabasalt[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/MBA\t\t\t\t
Calcareous ooze\thttp://resource.geolba.ac.at/lithology/236\tcalcareous_ooze%1:27:00::\t90000032-n\ten-noun.substance-calcareous_ooze[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/ooze\thttp://resource.geosciml.org/classifier/cgi/lithology/carbonate_ooze\t\t
Tephritic phonolite\thttp://resource.geolba.ac.at/lithology/85\ttephritic_phonolite%1:27:00::\t90000202-n\ten-noun.substance-tephritic_phonolite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/tephriticPhonolite\thttp://resource.geosciml.org/classifier/cgi/lithology/tephritic_phonolite\t\t
Carbonate-silicate rock\thttp://resource.geolba.ac.at/lithology/112\tcarbonate-silicate_rock%1:27:00::\t90000042-n\ten-noun.substance-carbonate-silicate_rock[0]\t\t\t\t\t
Fine siltstone\thttp://resource.geolba.ac.at/lithology/176\tfine_siltstone%1:27:00::\t90000080-n\ten-noun.substance-fine_siltstone[0]\t\t\t\t\t
Diatexite\thttp://resource.geolba.ac.at/lithology/107\tdiatexite%1:27:00::\t90000064-n\ten-noun.substance-diatexite[0]\t\t\t\t\t
Litharenite\thttp://resource.geolba.ac.at/lithology/187\tlitharenite%1:27:00::\t90000128-n\ten-noun.substance-litharenite[0]\t\t\t\t\t
Calc-mica schist\thttp://resource.geolba.ac.at/lithology/115\tcalc-mica_schist%1:27:00::\t90000027-n\ten-noun.substance-calc-mica_schist[0]\t\t\t\t\t
Latite\thttp://resource.geolba.ac.at/lithology/80\tlatite%1:27:00::\t90000127-n\ten-noun.substance-latite[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/LA\thttp://inspire.ec.europa.eu/codelist/LithologyValue/latite\thttp://resource.geosciml.org/classifier/cgi/lithology/latite\thttp://dbpedia.org/resource/Latite\thttp://www.wikidata.org/entity/Q666363
Alkali feldspar granite\thttp://resource.geolba.ac.at/lithology/25\talkali_feldspar_granite%1:27:00::\t90000001-n\ten-noun.substance-alkali_feldspar_granite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/alkaliFeldsparGranite\thttp://resource.geosciml.org/classifier/cgi/lithology/alkali_feldspar_granite\t\t
Blueschist\thttp://resource.geolba.ac.at/lithology/101\tblueschist%1:27:00::\t90000026-n\ten-noun.substance-blueschist[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/glaucophaneLawsoniteEpidoteMetamorphicRock\thttp://resource.geosciml.org/classifier/cgi/lithology/glaucophane_lawsonite_epidote_metamorphic_rock\thttp://dbpedia.org/resource/Blueschist\t
Sandstone\thttp://resource.geolba.ac.at/lithology/177\tsandstone%1:27:00::\t14995541-n\ten-noun.substance-sandstone[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SDST\thttp://inspire.ec.europa.eu/codelist/LithologyValue/sandstone\thttp://resource.geosciml.org/classifier/cgi/lithology/clastic_sandstone\thttp://dbpedia.org/resource/Sandstone\thttp://www.wikidata.org/entity/Q13085
Garnet-mica schist\thttp://resource.geolba.ac.at/lithology/244\tgarnet-mica_schist%1:27:00::\t90000106-n\ten-noun.substance-garnet-mica_schist[0]\t\t\t\t\t
Quartz alkali feldspar syenite\thttp://resource.geolba.ac.at/lithology/29\tquartz_alkali_feldspar_syenite%1:27:00::\t90000169-n\ten-noun.substance-quartz_alkali_feldspar_syenite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/quartzAlkaliFeldsparSyenite\thttp://resource.geosciml.org/classifier/cgi/lithology/quartz_alkali_feldspar_syenite\t\t
Breccia\thttp://resource.geolba.ac.at/lithology/182\tbreccia%1:27:00::\t14697839-n\ten-noun.substance-breccia[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/BREC\thttp://inspire.ec.europa.eu/codelist/LithologyValue/breccia\thttp://resource.geosciml.org/classifier/cgi/lithology/breccia\thttp://dbpedia.org/resource/Breccia\t
Calcitic marble\thttp://resource.geolba.ac.at/lithology/241\tcalcitic_marble%1:27:00::\t90000039-n\ten-noun.substance-calcitic_marble[0]\t\t\t\t\t
Silt\thttp://resource.geolba.ac.at/lithology/214\tsilt%1:27:00::\t15042052-n\ten-noun.substance-silt[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/SILT\thttp://inspire.ec.europa.eu/codelist/LithologyValue/silt\thttp://resource.geosciml.org/classifier/cgi/lithology/silt\thttp://dbpedia.org/resource/Silt\thttp://www.wikidata.org/entity/Q270699
Clay marl\thttp://resource.geolba.ac.at/lithology/231\tclay_marl%1:27:00::\t90000051-n\ten-noun.substance-clay_marl[0]\t\t\t\t\t
Peat\thttp://resource.geolba.ac.at/lithology/238\tpeat%1:27:00::\t14689493-n\ten-noun.substance-peat[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/PEAT\thttp://inspire.ec.europa.eu/codelist/LithologyValue/peat\thttp://resource.geosciml.org/classifier/cgi/lithology/peat\thttp://dbpedia.org/resource/Peat\thttp://www.wikidata.org/entity/Q184624
Granite gneiss\thttp://resource.geolba.ac.at/lithology/133\tgranite_gneiss%1:27:00::\t90000108-n\ten-noun.substance-granite_gneiss[0]\t\t\t\t\t
Foid-bearing alkali feldspar trachyte\thttp://resource.geolba.ac.at/lithology/75\tfoid-bearing_alkali_feldspar_trachyte%1:27:00::\t90000091-n\ten-noun.substance-foid-bearing_alkali_feldspar_trachyte[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/foidBearingAlkaliFeldsparTrachyte\thttp://resource.geosciml.org/classifier/cgi/lithology/foid_bearing_alkali_feldspar_trachyte\t\t
Syenitic rock\thttp://resource.geolba.ac.at/lithology/19\tsyenitic_rock%1:27:00::\t90000197-n\ten-noun.substance-syenitic_rock[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/syeniticRock\thttp://resource.geosciml.org/classifier/cgi/lithology/syenitoid\t\t
Quartz monzodiorite\thttp://resource.geolba.ac.at/lithology/38\tquartz_monzodiorite%1:27:00::\t90000176-n\ten-noun.substance-quartz_monzodiorite[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/quartzMonzodiorite\thttp://resource.geosciml.org/classifier/cgi/lithology/quartz_monzodiorite\t\t
Foid monzogabbro\thttp://resource.geolba.ac.at/lithology/55\tfoid_monzogabbro%1:27:00::\t90000086-n\ten-noun.substance-foid_monzogabbro[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/foidMonzogabbro\thttp://resource.geosciml.org/classifier/cgi/lithology/foid_monzogabbro\t\t
Gneiss\thttp://resource.geolba.ac.at/lithology/129\tgneiss%1:27:00::\t14889271-n\ten-noun.substance-gneiss[0]\thttp://data.bgs.ac.uk/id/EarthMaterialClass/RockName/GNSS\thttp://inspire.ec.europa.eu/codelist/LithologyValue/gneiss\t\t\t
Ophicalcite\thttp://resource.geolba.ac.at/lithology/117\tophicalcite%1:27:00::\t90000149-n\ten-noun.substance-ophicalcite[0]\t\t\t\t\t
Foid dioritic rock\thttp://resource.geolba.ac.at/lithology/23\tfoid_dioritic_rock%1:27:00::\t90000082-n\ten-noun.substance-foid_dioritic_rock[0]\t\thttp://inspire.ec.europa.eu/codelist/LithologyValue/foidDioritoid\thttp://resource.geosciml.org/classifier/cgi/lithology/foid_dioritoid\t\t
